fold,sample,vertebra,slice_idx,comparison_path,has_comparison,heatmap_lines_path,n_valid_lines,angle_max,angle_mean,rho_max,rho_mean,perp_max,perp_mean,line_summary
fold1,sample15.2,C5,72,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice072_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice072_heatmap_lines.png,4,2.0504229068756104,1.1201631352305412,4.3638458251953125,2.181536376476288,13.69650236387911,7.519662910735315,"line_1: angle=2.05, rho=2.51, perp=5.88 | line_2: angle=1.02, rho=4.36, perp=7.45 | line_3: angle=0.31, rho=1.25, perp=3.05 | line_4: angle=1.11, rho=0.60, perp=13.70"
fold1,sample15.2,C5,73,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice073_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice073_heatmap_lines.png,4,2.808537483215332,1.6417831485159695,3.9337880611419678,2.396109312772751,12.881293512180227,7.1891305836288115,"line_1: angle=2.73, rho=2.50, perp=5.54 | line_2: angle=1.00, rho=3.93, perp=6.90 | line_3: angle=0.03, rho=0.99, perp=3.44 | line_4: angle=2.81, rho=2.17, perp=12.88"
fold1,sample15.2,C5,74,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice074_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice074_heatmap_lines.png,4,2.7968039512634277,1.6001250743865967,2.82450795173645,2.0443560630083084,14.660438885529894,7.79375173230237,"line_1: angle=2.20, rho=2.82, perp=6.12 | line_2: angle=0.74, rho=2.38, perp=6.91 | line_3: angle=0.67, rho=0.91, perp=3.49 | line_4: angle=2.80, rho=2.06, perp=14.66"
fold1,sample15.2,C5,75,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice075_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice075_heatmap_lines.png,4,2.152132511138916,1.1530438885092735,2.775131940841675,1.5436646863818169,13.19973482515277,7.299077293863471,"line_1: angle=2.15, rho=2.78, perp=5.79 | line_2: angle=0.34, rho=2.52, perp=6.90 | line_3: angle=1.25, rho=0.47, perp=3.31 | line_4: angle=0.87, rho=0.42, perp=13.20"
fold1,sample15.2,C5,76,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice076_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice076_heatmap_lines.png,4,1.508957862854004,1.3886113464832306,2.95428466796875,1.6725293546915054,14.340370812933552,8.012149525034456,"line_1: angle=1.32, rho=2.95, perp=6.33 | line_2: angle=1.34, rho=1.81, perp=7.12 | line_3: angle=1.38, rho=0.72, perp=4.26 | line_4: angle=1.51, rho=1.20, perp=14.34"
fold1,sample15.2,C5,77,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice077_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C5_slice077_heatmap_lines.png,4,2.6230123043060303,1.5795263200998306,2.5158119201660156,2.096783071756363,14.842817376694324,8.113975508487012,"line_1: angle=0.91, rho=2.20, perp=5.53 | line_2: angle=0.20, rho=2.52, perp=7.09 | line_3: angle=2.62, rho=1.43, perp=5.00 | line_4: angle=2.59, rho=2.24, perp=14.84"
fold1,sample15.2,C6,72,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C6_slice072_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C6_slice072_heatmap_lines.png,3,83.70718383789062,50.76454544067383,24.81545639038086,14.028861999511719,13.0449184101962,10.096176737811442,"line_1: angle=46.21, rho=10.75, perp=13.04 | line_2: angle=22.38, rho=6.52, perp=6.13 | line_3: angle=83.71, rho=24.82, perp=11.11 | line_4: "
fold1,sample15.2,C6,73,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C6_slice073_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C6_slice073_heatmap_lines.png,4,49.86002731323242,27.41249132156372,13.176993370056152,8.022595643997192,30.954464900164112,17.903944082981493,"line_1: angle=49.86, rho=10.62, perp=30.95 | line_2: angle=20.69, rho=4.85, perp=5.83 | line_3: angle=22.03, rho=3.45, perp=9.30 | line_4: angle=17.08, rho=13.18, perp=25.53"
fold1,sample15.2,C6,74,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C6_slice074_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C6_slice074_heatmap_lines.png,4,32.68573760986328,15.701555132865906,7.817728519439697,4.082403510808945,22.455647255630378,13.383901114655682,"line_1: angle=32.69, rho=7.82, perp=17.49 | line_2: angle=16.19, rho=1.01, perp=5.74 | line_3: angle=10.10, rho=2.77, perp=7.85 | line_4: angle=3.83, rho=4.74, perp=22.46"
fold1,sample15.2,C6,75,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C6_slice075_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C6_slice075_heatmap_lines.png,4,15.217888832092285,6.122030079364777,7.090731143951416,3.573512703180313,20.335248850006842,9.860898203118182,"line_1: angle=15.22, rho=3.33, perp=5.18 | line_2: angle=3.39, rho=7.09, perp=6.57 | line_3: angle=3.00, rho=2.85, perp=7.36 | line_4: angle=2.88, rho=1.02, perp=20.34"
fold1,sample15.2,C7,87,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice087_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice087_heatmap_lines.png,4,15.737594604492188,8.62670287489891,9.157490730285645,3.2648833096027374,15.426530322260339,11.18606616738678,"line_1: angle=1.53, rho=1.47, perp=15.43 | line_2: angle=15.74, rho=9.16, perp=3.99 | line_3: angle=3.27, rho=1.42, perp=13.65 | line_4: angle=13.97, rho=1.01, perp=11.67"
fold1,sample15.2,C7,88,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice088_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice088_heatmap_lines.png,4,15.216094017028809,8.806306004524231,8.850083351135254,4.142369598150253,22.5888966725287,12.810309281770746,"line_1: angle=7.24, rho=6.18, perp=22.59 | line_2: angle=15.22, rho=8.85, perp=3.40 | line_3: angle=2.19, rho=1.06, perp=15.01 | line_4: angle=10.57, rho=0.48, perp=10.24"
fold1,sample15.2,C7,89,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice089_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice089_heatmap_lines.png,4,9.913357734680176,5.78830960392952,6.746337890625,2.905648857355118,22.5708133195938,13.411989079008928,"line_1: angle=7.39, rho=6.75, perp=22.57 | line_2: angle=4.84, rho=2.89, perp=2.94 | line_3: angle=1.01, rho=0.97, perp=16.42 | line_4: angle=9.91, rho=1.02, perp=11.71"
fold1,sample15.2,C7,90,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice090_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice090_heatmap_lines.png,4,9.418805122375488,4.481291174888611,7.15114688873291,2.9904689863324165,23.54866403103225,14.91375993559884,"line_1: angle=9.42, rho=7.15, perp=23.55 | line_2: angle=1.09, rho=0.36, perp=3.55 | line_3: angle=1.98, rho=2.94, perp=19.34 | line_4: angle=5.44, rho=1.51, perp=13.22"
fold1,sample15.2,C7,91,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice091_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice091_heatmap_lines.png,4,9.613842964172363,5.188130974769592,5.2352495193481445,3.211089476943016,20.573148906709065,15.315820020903464,"line_1: angle=9.61, rho=5.24, perp=20.57 | line_2: angle=3.96, rho=2.46, perp=4.77 | line_3: angle=4.24, rho=4.64, perp=20.32 | line_4: angle=2.94, rho=0.51, perp=15.60"
fold1,sample15.2,C7,92,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice092_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice092_heatmap_lines.png,4,7.3435540199279785,4.4608673974871635,5.4552435874938965,2.7459691166877747,20.805932833288914,15.180896370964053,"line_1: angle=7.34, rho=2.79, perp=20.43 | line_2: angle=4.11, rho=1.98, perp=5.18 | line_3: angle=6.10, rho=5.46, perp=20.81 | line_4: angle=0.29, rho=0.76, perp=14.31"
fold1,sample15.2,C7,93,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice093_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice093_heatmap_lines.png,4,8.346097946166992,5.591110944747925,5.790524005889893,3.4078018069267273,18.37107281024611,14.524532950739882,"line_1: angle=8.35, rho=2.76, perp=18.37 | line_2: angle=5.01, rho=2.88, perp=4.97 | line_3: angle=5.53, rho=5.79, perp=18.32 | line_4: angle=3.47, rho=2.20, perp=16.44"
fold1,sample15.2,C7,94,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice094_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice094_heatmap_lines.png,4,10.95443344116211,6.796821177005768,7.1847333908081055,4.5846808552742,19.798868772123697,15.303600421034718,"line_1: angle=10.95, rho=3.20, perp=19.80 | line_2: angle=4.20, rho=3.20, perp=5.22 | line_3: angle=2.09, rho=4.75, perp=19.05 | line_4: angle=9.95, rho=7.18, perp=17.15"
fold1,sample15.2,C7,95,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice095_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice095_heatmap_lines.png,4,16.256855010986328,7.570915505290031,9.402055740356445,4.968572363257408,19.183888633510072,14.799870203722705,"line_1: angle=16.26, rho=5.78, perp=19.18 | line_2: angle=0.52, rho=0.69, perp=5.16 | line_3: angle=1.26, rho=4.00, perp=16.69 | line_4: angle=12.25, rho=9.40, perp=18.17"
fold1,sample15.2,C7,96,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice096_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice096_heatmap_lines.png,4,19.064273834228516,8.577294424176216,7.6973700523376465,4.7624711990356445,22.196457884456215,15.976116916723399,"line_1: angle=19.06, rho=7.70, perp=22.20 | line_2: angle=0.43, rho=1.68, perp=6.67 | line_3: angle=4.00, rho=2.49, perp=16.83 | line_4: angle=10.81, rho=7.18, perp=18.21"
fold1,sample15.2,C7,97,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice097_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice097_heatmap_lines.png,4,19.807357788085938,8.48790916800499,7.576589107513428,5.110178887844086,22.780772093870528,16.639770325273005,"line_1: angle=19.81, rho=7.58, perp=22.78 | line_2: angle=1.11, rho=2.85, perp=7.57 | line_3: angle=4.77, rho=3.05, perp=17.00 | line_4: angle=8.26, rho=6.96, perp=19.21"
fold1,sample15.2,C7,98,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice098_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample15.2_C7_slice098_heatmap_lines.png,4,17.588788986206055,8.261975049972534,6.908254146575928,5.02793151140213,23.129339027045745,16.995984180529643,"line_1: angle=17.59, rho=6.91, perp=23.13 | line_2: angle=3.94, rho=5.09, perp=8.22 | line_3: angle=4.41, rho=3.42, perp=18.01 | line_4: angle=7.11, rho=4.69, perp=18.62"
fold1,sample19,C1,27,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice027_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice027_heatmap_lines.png,4,6.216341495513916,3.6007665246725082,5.809332847595215,3.8112680912017822,24.15957475066903,18.360635928819335,"line_1: angle=0.70, rho=3.02, perp=13.45 | line_2: angle=6.22, rho=5.57, perp=24.16 | line_3: angle=2.32, rho=0.85, perp=19.78 | line_4: angle=5.16, rho=5.81, perp=16.05"
fold1,sample19,C1,28,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice028_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice028_heatmap_lines.png,4,9.339130401611328,5.740361928939819,6.070502281188965,4.09809997677803,25.012191170053534,19.737924734598998,"line_1: angle=9.34, rho=4.48, perp=16.98 | line_2: angle=6.31, rho=4.58, perp=25.01 | line_3: angle=2.40, rho=1.26, perp=21.21 | line_4: angle=4.91, rho=6.07, perp=15.75"
fold1,sample19,C1,29,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice029_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice029_heatmap_lines.png,4,8.241596221923828,5.6239835023880005,7.550270080566406,4.286107003688812,23.77978910783991,18.81423352502749,"line_1: angle=8.24, rho=5.14, perp=16.93 | line_2: angle=4.36, rho=2.52, perp=23.78 | line_3: angle=3.50, rho=1.93, perp=19.49 | line_4: angle=6.40, rho=7.55, perp=15.06"
fold1,sample19,C1,30,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice030_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice030_heatmap_lines.png,4,45.06397247314453,14.965288519859314,15.958321571350098,7.2132479548454285,24.85702889133844,21.084986609408737,"line_1: angle=45.06, rho=15.96, perp=22.57 | line_2: angle=4.09, rho=3.26, perp=24.86 | line_3: angle=5.01, rho=2.60, perp=21.51 | line_4: angle=5.69, rho=7.03, perp=15.40"
fold1,sample19,C1,31,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice031_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice031_heatmap_lines.png,4,7.861248970031738,5.164364159107208,7.756401062011719,3.865019142627716,24.612648551112905,19.031721441896597,"line_1: angle=6.34, rho=1.77, perp=15.77 | line_2: angle=1.24, rho=1.43, perp=24.61 | line_3: angle=7.86, rho=4.50, perp=19.37 | line_4: angle=5.22, rho=7.76, perp=16.37"
fold1,sample19,C1,32,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice032_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice032_heatmap_lines.png,4,8.923810005187988,5.779209583997726,9.839578628540039,4.2860881090164185,25.597612065674145,19.92980643988122,"line_1: angle=5.83, rho=1.01, perp=17.08 | line_2: angle=1.92, rho=1.94, perp=25.60 | line_3: angle=8.92, rho=4.35, perp=20.01 | line_4: angle=6.45, rho=9.84, perp=17.03"
fold1,sample19,C1,33,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice033_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice033_heatmap_lines.png,4,34.760677337646484,12.513228952884674,21.72300148010254,8.993924975395203,25.199006601990718,20.57776683291107,"line_1: angle=34.76, rho=21.72, perp=23.55 | line_2: angle=2.20, rho=1.49, perp=25.20 | line_3: angle=6.12, rho=1.67, perp=17.74 | line_4: angle=6.97, rho=11.09, perp=15.83"
fold1,sample19,C1,34,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice034_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice034_heatmap_lines.png,4,13.59955883026123,7.095197319984436,12.599743843078613,5.396390587091446,26.788830665767726,20.27701324354053,"line_1: angle=13.60, rho=6.19, perp=19.32 | line_2: angle=2.42, rho=1.86, perp=26.79 | line_3: angle=4.65, rho=0.94, perp=19.39 | line_4: angle=7.71, rho=12.60, perp=15.61"
fold1,sample19,C1,35,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice035_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C1_slice035_heatmap_lines.png,4,7.25122594833374,4.644456684589386,11.411218643188477,6.02705315570347,27.221614599606347,18.633287036449488,"line_1: angle=1.74, rho=9.47, perp=12.44 | line_2: angle=3.38, rho=3.21, perp=27.22 | line_3: angle=7.25, rho=0.01, perp=17.77 | line_4: angle=6.20, rho=11.41, perp=17.10"
fold1,sample19,C2,44,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice044_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice044_heatmap_lines.png,4,6.8325958251953125,3.945503294467926,2.3567397594451904,1.7521722465753555,24.580950230651972,11.194530341453815,"line_1: angle=3.00, rho=2.29, perp=7.06 | line_2: angle=3.20, rho=0.85, perp=24.58 | line_3: angle=2.74, rho=1.52, perp=6.86 | line_4: angle=6.83, rho=2.36, perp=6.28"
fold1,sample19,C2,45,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice045_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice045_heatmap_lines.png,4,7.249305248260498,3.492981791496277,2.3149638175964355,1.4281604588031769,24.987918391744177,11.368573169086124,"line_1: angle=7.25, rho=2.31, perp=6.30 | line_2: angle=2.05, rho=0.97, perp=24.99 | line_3: angle=1.60, rho=1.25, perp=7.42 | line_4: angle=3.07, rho=1.18, perp=6.77"
fold1,sample19,C2,46,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice046_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice046_heatmap_lines.png,4,8.621768951416016,3.700474739074707,3.210878849029541,1.5987762417644262,22.74761430766125,10.562830648594158,"line_1: angle=8.62, rho=3.21, perp=6.19 | line_2: angle=2.06, rho=2.31, perp=22.75 | line_3: angle=1.22, rho=0.80, perp=7.13 | line_4: angle=2.90, rho=0.07, perp=6.18"
fold1,sample19,C2,47,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice047_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice047_heatmap_lines.png,4,6.844326496124268,5.4598318338394165,3.8121144771575928,2.3998831510543823,22.11247135344381,11.179939757710493,"line_1: angle=6.56, rho=3.48, perp=6.85 | line_2: angle=6.53, rho=3.81, perp=22.11 | line_3: angle=1.91, rho=0.31, perp=9.98 | line_4: angle=6.84, rho=2.00, perp=5.78"
fold1,sample19,C2,48,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice048_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice048_heatmap_lines.png,4,10.669297218322754,6.039643824100494,3.702866554260254,2.5338820964097977,20.31679467126419,10.534897200014562,"line_1: angle=10.67, rho=3.21, perp=6.79 | line_2: angle=3.08, rho=2.71, perp=20.32 | line_3: angle=2.69, rho=0.51, perp=9.48 | line_4: angle=7.71, rho=3.70, perp=5.55"
fold1,sample19,C2,49,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice049_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice049_heatmap_lines.png,4,14.483760833740234,4.883615352213383,2.1658143997192383,1.1496432423591614,21.911738125769798,11.62509691212328,"line_1: angle=14.48, rho=1.49, perp=7.79 | line_2: angle=0.19, rho=0.78, perp=21.91 | line_3: angle=0.38, rho=0.17, perp=10.16 | line_4: angle=4.48, rho=2.17, perp=6.64"
fold1,sample19,C2,50,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice050_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice050_heatmap_lines.png,4,17.33263397216797,5.00500050932169,5.607197284698486,2.6120740175247192,20.90969696053314,11.409438249424234,"line_1: angle=17.33, rho=5.61, perp=4.52 | line_2: angle=0.77, rho=1.53, perp=20.91 | line_3: angle=0.09, rho=1.96, perp=11.63 | line_4: angle=1.83, rho=1.35, perp=8.58"
fold1,sample19,C2,51,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice051_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice051_heatmap_lines.png,4,12.344465255737305,6.989319622516632,5.486306667327881,3.83756560087204,20.811184040645333,10.971535385434382,"line_1: angle=12.34, rho=5.49, perp=4.67 | line_2: angle=5.05, rho=3.86, perp=20.81 | line_3: angle=1.68, rho=2.38, perp=11.52 | line_4: angle=8.88, rho=3.63, perp=6.89"
fold1,sample19,C2,52,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice052_comparison.png,True,/mnt/nfs1/home/yamamoto-hiroto/research/VAI/Unet/outputs/しきい値変更/0.6_sig4.0/vis/fold1/test_lines/sample19_C2_slice052_heatmap_lines.png,4,16.489437103271484,7.5795144736766815,8.79323959350586,3.9036411941051483,19.315187490589945,9.819124965639888,"line_1: angle=16.49, rho=8.79, perp=3.91 | line_2: angle=4.86, rho=3.88, perp=19.32 | line_3: angle=1.15, rho=0.90, perp=8.69 | line_4: angle=7.82, rho=2.05, perp=7.35"
